DateTime,SType,Tension,Frequency,MainString,CrossString,FaceSize,Pattern
20220625183641,T,56,631.0,SOHG125,,95,18-20
20220627173101,T,50-49,644.0,TFXONE124,,100,16-19
20220627173104,T,50-49,642.0,TFXONE124,,100,16-19
20220627182643,T,52,593.0,BABLAST125,,100,16-19
20220627182646,T,52,592.0,BABLAST125,,100,16-19
20220701174618,T,55-53,645.5,BAXCEL125,,108,16-18
20220701174622,T,55-53,645.5,BAXCEL125,,108,16-18
20220702174333,T,42-40,594.5,TFXR3125,,102,16-19
20220702174336,T,42-40,592.5,TFXR3125,,102,16-19
20220702185700,T,55,637.5,BAADC130,,100,16-19
20220702185704,T,55,635.5,BAADC130,,100,16-19
20220704175533,T,48,610.0,LUNATURAL120,,100,16-19
20220704175536,T,48,610.5,LUNATURAL120,,100,16-19
20220704184452,T,50,640.5,TFXONE124,,97,16-19
20220704184455,T,50,640.5,TFXONE124,,97,16-19
20220705194729,T,48,620.5,GOAKP16,,105,16-19
20220705194733,T,48,622.5,GOAKP16,,105,16-19
20220708180614,T,48,620.0,TFXONE124,,100,16-19
20220708180616,T,48,619.0,TFXONE124,,100,16-19
20220708190912,T,48,539.5,BABLAST130,,100,16-19
20220708190915,T,48,540.0,BABLAST130,,100,16-19
20220709164423,T,54,607.0,YOPTP125,,100,16-19
20220709164425,T,54,607.5,YOPTP125,,100,16-19
20220709183912,T,52,588.0,BABLAST125,,100,16-19
20220709183915,T,52,589.5,BABLAST125,,100,16-19
20220711175926,T,48,586.0,YOPTF120,,100,16-19
20220711175929,T,48,586.5,YOPTF120,,100,16-19
20220712185339,T,45-50,611.5,GOMS16,,100,18-16
20220712185342,T,45-50,611.5,GOMS16,,100,18-16
20220714200653,T,50,577.0,YOPTP125,,100,16-19
20220714200656,T,50,576.0,YOPTP125,,100,16-19
20220715182525,T,46,548.0,YOPTP125,,100,16-18
20220715182528,T,46,546.0,YOPTP125,,100,16-18
20220720173408,T,48,581.0,SOHG125,,98,16-19
20220720173410,T,48,581.0,SOHG125,,98,16-19
20220720181147,T,48,579.5,BABLAST125,,98,16-19
20220720181150,T,48,578.0,BABLAST125,,98,16-19
20220721164210,T,58,669.0,GOMS16,,110,16-19
20220721164213,T,58,669.5,GOMS16,,110,16-19
20220721172645,T,48,573.0,SOHG125,,100,16-19
20220721172648,T,48,572.0,SOHG125,,100,16-19
20220722202201,T,43,587.5,SOHG115,,100,16-19
20220722202204,T,43,588.5,SOHG115,,100,16-19
20220723153701,T,43,574.0,SOHG115,,100,16-19
20220723153703,T,43,574.0,SOHG115,,100,16-19
20220723182614,T,43,585.5,SOHG115,,100,16-19
20220723182616,T,43,584.5,SOHG115,,100,16-19
20220725181233,T,48,532.0,BABLAST130,,100,16-19
20220725181238,T,48,533.0,BABLAST130,,100,16-19
20220725193442,T,55,601.5,YOPTP125,,100,16-19
20220725193444,T,55,601.5,YOPTP125,,100,16-19
20220725201339,T,45,634.0,TFXR3125,,100,16-19
20220725201342,T,45,635.5,TFXR3125,,100,16-19
20220726182417,T,44-45,538.5,LU4GR125,,100,16-19
20220726182419,T,44-45,539.0,LU4GR125,,100,16-19
20220727180802,T,47,549.0,SOHG125,,100,16-19
20220727180805,T,47,549.5,SOHG125,,100,16-19
20220728163010,T,50,616.5,SOHG115,,100,16-19
20220728163014,T,50,618.0,SOHG115,,100,16-19
20220729181250,T,50,635.0,GOAKP16,,100,16-19
20220729181253,T,50,635.0,GOAKP16,,100,16-19
20220729200553,T,52-50,639.5,BAADC130,,99,16-19
20220729200555,T,52-50,640.0,BAADC130,,99,16-19
20220730162444,T,50,636.5,GOMS16,,100,16-19
20220730162446,T,50,636.5,GOMS16,,100,16-19
20220802180713,T,45,617.5,BAXCEL125,,98,16-19
20220802180716,T,45,617.5,BAXCEL125,,98,16-19
20220802184947,T,53,642.5,TFXONE124,,98,16-19
20220802184951,T,53,643.0,TFXONE124,,98,16-19
20220803200658,T,45-46,538.5,YOPTP125,,100,16-19
20220803200702,T,45-46,538.5,YOPTP125,,100,16-19
20220804175521,T,52-50,576.5,SOHG125,,98,16-19
20220804175524,T,52-50,578.5,SOHG125,,98,16-19
20220804183416,T,50,666.5,GOAKP16,,97,16-19
20220804183419,T,50,666.5,GOAKP16,,97,16-19
20220808174500,T,48-46,610.0,TFXONE124,,108,16-18
20220808174505,T,48-46,609.5,TFXONE124,,108,16-18
20220809173200,T,48-47,638.5,TFXR3125,,100,16-19
20220809173204,T,48-47,639.0,TFXR3125,,100,16-19
20220809192052,T,46-44,606.5,TFXR3125,,105,16-19
20220809192056,T,46-44,606.5,TFXR3125,,105,16-19
20220810171022,T,45,616.0,BAVSTOUCH125,,97,16-19
20220810171028,T,45,616.0,BAVSTOUCH125,,97,16-19
20220813172110,T,45,558.0,SOHG125,,100,16-19
20220813172118,T,45,558.0,SOHG125,,100,16-19
20220813181302,T,48-46,611.0,TFXONE124,,102,16-19
20220813181305,T,48-46,610.0,TFXONE124,,102,16-19
20220813192158,T,46-44,553.0,YOPTF125,,100,16-19
20220813192200,T,46-44,552.5,YOPTF125,,100,16-19
20220815184716,T,45,604.5,SOHG115,,100,16-19
20220815184719,T,45,605.0,SOHG115,,100,16-19
20220817182342,T,52,588.0,LUARUP125,,98,16-19
20220817182344,T,52,588.0,LUARUP125,,98,16-19
20220818191936,T,52,595.0,LUARUP125,,98,16-19
20220818191939,T,52,594.0,LUARUP125,,98,16-19
20220906184050,T,50-51,582.0,YOPTREV125,,100,16-19
20220906184053,T,50-51,583.5,YOPTREV125,,100,16-19
20220908180242,T,55,660.5,GOMS16,,100,16-19
20220908180247,T,55,661.0,GOMS16,,100,16-19
20220908184805,T,46,607.5,GOAKP16,,105,16-19
20220908184808,T,46,609.0,GOAKP16,,105,16-19
20220910151133,T,55-53,652.0,BAXCEL125,,108,16-18
20220910151136,T,55-53,650.0,BAXCEL125,,108,16-18
20220910155253,T,52,662.0,GOMS16,,98,16-19
20220910155256,T,52,663.0,GOMS16,,98,16-19
20220912181213,T,50-51,588.5,LU4GS125,,100,16-19
20220912181215,T,50-51,587.0,LU4GS125,,100,16-19
20220912184803,T,58,713.0,GOMS16,,100,16-19
20220912184806,T,58,712.5,GOMS16,,100,16-19
20220913191649,T,49,572.0,SOHG125,,100,16-19
20220913191653,T,49,569.5,SOHG125,,100,16-19
20220913201027,T,46-44,544.0,BABLAST125,,100,16-19
20220913201029,T,46-44,545.5,BABLAST125,,100,16-19
20220914165152,T,46,552.0,SOHG125,,98,16-19
20220914165154,T,46,552.5,SOHG125,,98,16-19
20220915154832,T,46-44,548.0,BABLAST125,,100,16-19
20220915154838,T,46-44,549.0,BABLAST125,,100,16-19
20220915195748,T,48-46,524.5,BABLAST130,,98,16-19
20220915195751,T,48-46,524.0,BABLAST130,,98,16-19
20220916163808,T,55,587.0,BABLAST130,,100,16-19
20220916163811,T,55,587.0,BABLAST130,,100,16-19
20220916182750,T,48-46,521.5,BABLAST130,,98,16-19
20220916182752,T,48-46,519.0,BABLAST130,,98,16-19
20220917151009,T,47,604.5,BAXCEL125,,107,16-19
20220917151012,T,47,603.5,BAXCEL125,,107,16-19
20220917163634,T,48-47,638.0,TFXR3125,,100,16-19
20220917163636,T,48-47,639.0,TFXR3125,,100,16-19
20220917173248,T,50,611.5,BAADC130,,103,16-19
20220917173252,T,50,611.5,BAADC130,,103,16-19
20220917182900,T,55,651.0,YOREXIS130,,100,16-19
20220917182903,T,55,653.0,YOREXIS130,,100,16-19
20220921172638,T,45,585.5,GOMS16,,105,16-19
20220921172642,T,45,585.0,GOMS16,,105,16-19
20220924182405,T,46-44,547.5,YOPTF125,BABLAST125,100,16-19
20220924182408,T,46-44,549.0,YOPTF125,BABLAST125,100,16-19
20220924190451,T,48,620.0,TFXONE124,,100,16-19
20220924190454,T,48,619.5,TFXONE124,,100,16-19
20220924205411,T,55,660.5,YOREXIS130,,100,16-19
20220924205414,T,55,661.5,YOREXIS130,,100,16-19
20220926172922,T,42,501.0,YOPTF125,,115,16-17
20220926172926,T,42,500.5,YOPTF125,,115,16-17
20220926181529,T,45,612.0,TFXONE124,,100,16-19
20220926181532,T,45,612.0,TFXONE124,,100,16-19
20220927181839,T,50,653.0,GOAKP16,,100,16-19
20220927181842,T,50,653.0,GOAKP16,,100,16-19
20220929155815,T,52,605.0,BABLAST125,,100,16-19
20220929155819,T,52,606.0,BABLAST125,,100,16-19
20220929200946,T,50-51,568.5,YOPTP125,,100,16-19
20220929200950,T,50-51,568.5,YOPTP125,,100,16-19
20220930195228,T,46-44,562.0,YOPTF125,,100,16-19
20220930195230,T,46-44,564.0,YOPTF125,,100,16-19
20221001160409,T,50,643.0,TFXONE124,,100,16-19
20221001160413,T,50,643.5,TFXONE124,,100,16-19
20221001182634,T,52,584.5,BAVSTOUCH130,,100,16-19
20221001182638,T,52,586.5,BAVSTOUCH130,,100,16-19
20221001192303,T,52,644.5,BAVSTOUCH125,,98,18-20
20221001192307,T,52,647.0,BAVSTOUCH125,,98,18-20
20221003173827,T,48,570.0,LUNATURAL125,,100,16-19
20221003173830,T,48,571.5,LUNATURAL125,,100,16-19
20221003181515,T,45,599.5,BAXCEL125,,102,16-19
20221003181518,T,45,599.0,BAXCEL125,,102,16-19
20221003185245,T,52,596.5,LUARUP125,,98,16-19
20221003185248,T,52,594.5,LUARUP125,,98,16-19
20221004183430,T,50-48,598.5,BAADC130,,108,16-20
20221004183434,T,50-48,598.5,BAADC130,,108,16-20
20221004193843,T,48,574.0,YOPTP125,,100,16-19
20221004193846,T,48,574.0,YOPTP125,,100,16-19
20221007183309,T,48-46,528.0,BATEAM130,,100,16-19
20221007183312,T,48-46,526.5,BATEAM130,,100,16-19
20221007192404,T,50,548.0,BABLAST130,,100,16-19
20221007192407,T,50,548.0,BABLAST130,,100,16-19
20221008171614,T,51-49,563.5,BABLAST130,,98,16-19
20221008171618,T,51-49,561.5,BABLAST130,,98,16-19
20221008175201,T,54,613.0,SOHG125,,100,16-19
20221008175204,T,54,613.0,SOHG125,,100,16-19
20221008183003,T,52,593.0,LUARUP125,,98,16-19
20221008183006,T,52,593.5,LUARUP125,,98,16-19
20221011183533,T,60-56,685.0,LUARUP125,BAVSTOUCH125,95,16-19
20221011183537,T,60-56,683.0,LUARUP125,BAVSTOUCH125,95,16-19
20221012172522,T,52,662.0,GOAKP16,,100,16-19
20221012172524,T,52,662.0,GOAKP16,,100,16-19
20221013173759,T,44,543.0,LUARUP125,,100,18-20
20221013173801,T,44,542.0,LUARUP125,,100,18-20
20221015155058,T,48,537.5,BABLAST130,,100,16-19
20221015155101,T,48,539.5,BABLAST130,,100,16-19
20221017184152,T,45,590.0,BAVSTOUCH125,,97,16-19
20221017184155,T,45,587.5,BAVSTOUCH125,,97,16-19
20221018164815,T,48-44,552.0,YOPTP125,,98,16-20
20221018164819,T,48-44,551.5,YOPTP125,,98,16-20
20221018184726,T,48,547.0,BATONIC,,104,18-19
20221018184729,T,48,547.5,BATONIC,,104,18-19
20221018195839,T,55,653.0,YOREXIS130,,100,16-19
20221018195843,T,55,651.0,YOREXIS130,,100,16-19
20221019182328,T,43,579.5,BAXCEL125,,105,16-19
20221019182331,T,43,581.5,BAXCEL125,,105,16-19
20221019192133,T,48,576.0,BAXCEL130,,110,16-18
20221019192136,T,48,575.0,BAXCEL130,,110,16-18
20221021171947,T,50,588.5,TFXONE124,,114,16-19
20221021171950,T,50,588.0,TFXONE124,,114,16-19
20221022165804,T,52,600.5,YOPTST125,,98,16-20
20221022165808,T,52,599.5,YOPTST125,,98,16-20
20221022180334,T,35,544.0,TFXR3125,,100,16-19
20221022180337,T,35,543.5,TFXR3125,,100,16-19
20221025191026,T,48,517.5,PFBV125,,100,16-19
20221025191028,T,48,518.5,PFBV125,,100,16-19
20221028181815,T,43,595.0,BAADC130,,100,16-19
20221028181819,T,43,595.5,BAADC130,,100,16-19
20221028193112,T,50,627.0,BAADC130,,100,16-19
20221028193115,T,50,627.5,BAADC130,,100,16-19
20221029182250,T,46-44,546.5,YOPTF125,YOPTF130,100,16-19
20221029182253,T,46-44,545.5,YOPTF125,YOPTF130,100,16-19
20221029194759,T,48,566.0,YOPTP125,,98,16-19
20221029194802,T,48,568.0,YOPTP125,,98,16-19
20221031182656,T,50,641.5,TFXONE124,,100,16-19
20221031182700,T,50,641.0,TFXONE124,,100,16-19
20221101185043,T,42-43,527.0,LU4GR125,,100,16-19
20221101185046,T,42-43,529.0,LU4GR125,,100,16-19
20221101200943,T,50-55,664.0,TFXONE124,,98,18-16
20221101200945,T,50-55,666.0,TFXONE124,,98,18-16
20221102171014,T,45,562.0,BABLAST125,,100,16-19
20221102171018,T,45,564.0,BABLAST125,,100,16-19
20221102175934,T,47,581.0,BABLAST125,,98,16-19
20221102175936,T,47,581.0,BABLAST125,,98,16-19
20221102201436,T,46-44,546.5,YOPTF125,YOPTF130,100,16-19
20221102201447,T,46-44,547.0,YOPTF125,YOPTF130,100,16-19
20221110201108,T,38-36,551.0,YOAS850,,100,16-19
20221110201110,T,38-36,551.5,YOAS850,,100,16-19
20221111170425,T,37-35,539.0,YOAS850,,100,16-19
20221111170429,T,37-35,541.5,YOAS850,,100,16-19
20221112163226,T,43,547.5,SOHG120,,100,16-19
20221112163229,T,43,548.0,SOHG120,,100,16-19
20221112183415,T,53-51,585.0,YOPTP125,,98,16-19
20221112183417,T,53-51,585.5,YOPTP125,,98,16-19
20221112194429,T,45,623.5,TFXR3125,,100,16-19
20221112194431,T,45,623.0,TFXR3125,,100,16-19
20221115183421,T,45-50,615.5,GOMS16,,100,18-16
20221115183424,T,45-50,614.0,GOMS16,,100,18-16
20221116203545,T,46-44,541.5,YOPTF125,YOPTF130,100,16-19
20221116203548,T,46-44,543.5,YOPTF125,YOPTF130,100,16-19
20221117193511,T,53,671.5,TFXR3125,,100,16-19
20221117193514,T,53,671.0,TFXR3125,,100,16-19
20221118172336,T,55,577.0,BABLAST130,,100,16-19
20221118172340,T,55,578.5,BABLAST130,,100,16-19
20221119185353,T,45,600.5,GOMS16,,100,16-19
20221119185357,T,45,598.0,GOMS16,,100,16-19
20221121195246,T,46-44,545.5,YOPTF125,YOPTF130,100,16-19
20221121195248,T,46-44,544.5,YOPTF125,YOPTF130,100,16-19
20221122192319,T,44,566.0,YOPTREV125,,98,16-19
20221122192321,T,44,564.5,YOPTREV125,,98,16-19
20221122204614,T,48,524.5,BABLAST130,,100,16-19
20221122204630,T,48,523.0,BABLAST130,,100,16-19
20221124195256,T,50,648.5,TFXONE124,,100,16-19
20221124195259,T,50,647.0,TFXONE124,,100,16-19
20221125170126,T,45,602.0,TFXONE124,,102,16-19
20221125170131,T,45,603.5,TFXONE124,,102,16-19
20221129182334,T,48-46,622.5,TFXR3125,,98,16-19
20221129182337,T,48-46,624.5,TFXR3125,,98,16-19
20221130171018,T,48,596.5,TFXONE124,,105,16-19
20221130171021,T,48,597.5,TFXONE124,,105,16-19
20221130181926,T,47,620.0,BAXCEL125,,100,16-19
20221130181933,T,47,619.0,BAXCEL125,,100,16-19
20221201201309,T,46,523.5,BABLAST130,,100,16-19
20221201201313,T,46,524.0,BABLAST130,,100,16-19
20221202201643,T,52,663.0,BAXCEL125,,100,16-19
20221202201646,T,52,664.5,BAXCEL125,,100,16-19
20221203165557,T,55-53,659.5,BAXCEL125,,100,16-18
20221203165601,T,55-53,660.5,BAXCEL125,,100,16-18
20221203193847,T,50,574.0,BABLAST125,,100,16-19
20221203193849,T,50,575.0,BABLAST125,,100,16-19
20221206192448,T,56-53,656.5,LUARUP125,BAVSTOUCH125,95,16-19
20221206192451,T,56-53,658.5,LUARUP125,BAVSTOUCH125,95,16-19
20221206203323,T,56-53,667.5,LUARUP125,BAVSTOUCH125,95,16-19
20221206203326,T,56-53,667.5,LUARUP125,BAVSTOUCH125,95,16-19
20221208172423,T,46-44,546.5,YOPTF125,YOPTF130,100,16-19
20221208172425,T,46-44,547.5,YOPTF125,YOPTF130,100,16-19
20221209193801,T,50,585.5,BABLAST125,,100,16-19
20221209193805,T,50,584.0,BABLAST125,,100,16-19
20221210162758,T,50-48,628.5,SOHG115,,97,16-21
20221210162801,T,50-48,630.0,SOHG115,,97,16-21
20221210170733,T,50-55,657.5,BAADC130,,103,16-15
20221210170737,T,50-55,656.5,BAADC130,,103,16-15
20221212171800,T,48,618.5,BAXCEL125,,105,16-19
20221212171804,T,48,617.5,BAXCEL125,,105,16-19
20221213200507,T,48,574.0,SOHG125,,100,16-18
20221213200510,T,48,574.0,SOHG125,,100,16-18
20221216172450,T,42,571.0,BAXCEL130,,98,16-19
20221216172452,T,42,571.0,BAXCEL130,,98,16-19
20221217163045,T,46-44,534.5,YOPTF125,YOPTF130,100,16-19
20221217163048,T,46-44,536.5,YOPTF125,YOPTF130,100,16-19
20221219185936,T,45-42,568.5,WSNATURAL125,LUARUPR125,97,16-19
20221219185939,T,45-42,567.5,WSNATURAL125,LUARUPR125,97,16-19
20221221172033,T,45,601.0,TFXR3125,,104,16-19
20221221172035,T,45,599.0,TFXR3125,,104,16-19
20221221180653,T,55,658.5,YOREXIS130,,100,16-19
20221221180656,T,55,657.0,YOREXIS130,,100,16-19
20221227171722,T,46-44,536.0,YOPTF125,YOPTF130,100,16-19
20221227171726,T,46-44,537.0,YOPTF125,YOPTF130,100,16-19
20221227181136,T,48,533.5,BABLAST130,,100,16-19
20221227181139,T,48,534.0,BABLAST130,,100,16-19
20221227192725,T,52,622.5,GOMS16,,110,18-20
20221227192728,T,52,624.5,GOMS16,,110,18-20
20221227200447,T,41,581.0,TFXONE124,,100,16-19
20221227200450,T,41,582.5,TFXONE124,,100,16-19
20221228173352,T,46-44,539.5,YOPTF125,YOPTF130,100,16-19
20221228173354,T,46-44,539.5,YOPTF125,YOPTF130,100,16-19
20221228182237,T,55,652.0,YOREXIS130,,100,16-19
20221228182240,T,55,652.0,YOREXIS130,,100,16-19
20230105191400,T,42,534.5,YOPTP125,,100,16-19
20230105191404,T,42,534.0,YOPTP125,,100,16-19
20230105195326,T,42,523.0,YOPTP125,,100,16-19
20230105195328,T,42,522.5,YOPTP125,,100,16-19
20230106183537,T,42,536.5,YOPTP125,,100,16-19
20230106183540,T,42,535.0,YOPTP125,,100,16-19
20230110201703,T,50,657.5,TFXONE124,,100,16-19
20230110201706,T,50,656.5,TFXONE124,,100,16-19
20230112195353,T,52,551.5,BABLAST130,,100,16-19
20230112195356,T,52,549.0,BABLAST130,,100,16-19
20230113170016,T,46-44,538.0,YOPTF125,YOPTF130,100,16-19
20230113170019,T,46-44,539.0,YOPTF125,YOPTF130,100,16-19
20230113185753,T,46-44,543.0,YOPTF125,YOPTF130,100,16-19
20230113185757,T,46-44,541.5,YOPTF125,YOPTF130,100,16-19
20230114181806,T,45-42,585.5,TFXONE124,LUARUPR125,97,16-19
20230114181809,T,45-42,584.5,TFXONE124,LUARUPR125,97,16-19
20230119172047,T,50-49,650.0,TFXONE124,,100,16-19
20230119172056,T,50-49,647.5,TFXONE124,,100,16-19
20230121161411,T,50-47,635.0,GOMS16,,98,16-20
20230121161415,T,50-47,632.5,GOMS16,,98,16-20
20230121180325,T,49,559.5,YOPTP125,,100,16-19
20230121180333,T,49,561.0,YOPTP125,,100,16-19
20230121192900,T,50,622.0,GOMS16,,100,16-20
20230121192902,T,50,624.5,GOMS16,,100,16-20
20230124195647,T,60-56,684.0,LUARUP125,BAVSTOUCH125,95,16-19
20230124195651,T,60-56,684.5,LUARUP125,BAVSTOUCH125,95,16-19
20230124204350,T,60-56,682.0,LUARUP125,BAVSTOUCH125,95,16-19
20230124204352,T,60-56,682.5,LUARUP125,BAVSTOUCH125,95,16-19
20230124211151,T,60-56,684.5,LUARUP125,BAVSTOUCH125,95,16-19
20230124211153,T,60-56,685.0,LUARUP125,BAVSTOUCH125,95,16-19
20230127191549,T,50-48,581.0,SOHG125,,100,16-19
20230127191613,T,50-48,582.5,SOHG125,,100,16-19
20230127195130,T,42,596.5,BAXCEL125,,102,16-19
20230127195133,T,42,594.0,BAXCEL125,,102,16-19
20230128155435,T,48-47,629.0,TFXR3125,,100,16-19
20230128155439,T,48-47,631.0,TFXR3125,,100,16-19
20230131190752,T,55,579.5,BABLAST130,,100,16-19
20230131190755,T,55,578.5,BABLAST130,,100,16-19
20230131194032,T,48-47,626.0,TFXR3125,,100,16-19
20230131194036,T,48-47,626.0,TFXR3125,,100,16-19
20230131203020,T,52-56,587.0,BATONIC,,107,18-19
20230131203022,T,52-56,586.5,BATONIC,,107,18-19
20230203172801,T,50-48,540.0,SOHG130,,100,16-19
20230203172812,T,50-48,539.5,SOHG130,,100,16-19
20230203182834,T,43,581.5,SOHG115,,100,16-19
20230203182838,T,43,581.5,SOHG115,,100,16-19
20230204162248,T,50,583.0,YOPTP125,,95,16-20
20230204162258,T,50,584.0,YOPTP125,,95,16-20
20230204175210,T,55,686.0,GOMS16,,100,16-20
20230204175214,T,55,688.5,GOMS16,,100,16-20
20230206184629,T,49,632.0,YOPTF120,,97,16-19
20230206184637,T,49,629.5,YOPTF120,,97,16-19
20230207183905,T,49,628.5,YOPTF120,,97,16-19
20230207183912,T,49,630.0,YOPTF120,,97,16-19
20230207194353,T,49,579.5,YOPTST125,,100,16-19
20230207194357,T,49,579.5,YOPTST125,,100,16-19
20230209200033,T,44,536.5,LUARUPR125,,100,18-20
20230209200036,T,44,538.0,LUARUPR125,,100,18-20
20230210170806,T,44,535.0,LUARUPR125,,100,18-20
20230210170809,T,44,537.0,LUARUPR125,,100,18-20
20230210181214,T,45-42,598.0,BAVSTOUCH125,,97,16-19
20230210181217,T,45-42,598.5,BAVSTOUCH125,,97,16-19
20230210200648,T,50-48,556.0,SOHG130,,100,16-19
20230210200651,T,50-48,556.0,SOHG130,,100,16-19
20230213190218,T,50-51,584.5,LU4GS125,,100,16-20
20230213190221,T,50-51,585.0,LU4GS125,,100,16-20
20230214184358,T,48,611.5,TFXONE124,,105,16-19
20230214184403,T,48,612.5,TFXONE124,,105,16-19
20230216202456,T,50,581.5,YOPTREV125,,100,16-19
20230216202500,T,50,582.5,YOPTREV125,,100,16-19
20230217190459,T,46-44,547.0,YOPTF125,YOPTF130,100,16-19
20230217190502,T,46-44,547.5,YOPTF125,YOPTF130,100,16-19
20230217194904,T,45,621.0,BAXCEL125,,100,16-19
20230217194908,T,45,620.5,BAXCEL125,,100,16-19
20230218160313,T,50,625.0,SOHG115,,100,16-19
20230218160317,T,50,624.5,SOHG115,,100,16-19
20230218170926,T,55,653.0,BAADC130,,110,16-19
20230218170929,T,55,652.0,BAADC130,,110,16-19
20230221164201,T,50,587.5,BABLAST125,,104,16-17
20230221164205,T,50,586.0,BABLAST125,,104,16-17
20230221202209,T,46-44,546.0,YOPTF125,YOPTF130,100,16-19
20230221202212,T,46-44,545.0,YOPTF125,YOPTF130,100,16-19
20230224191713,T,40,595.0,TFXONE124,,98,16-19
20230224191716,T,40,593.0,TFXONE124,,98,16-19
20230224200343,T,55-53,661.5,BAXCEL125,,108,16-18
20230224200348,T,55-53,661.0,BAXCEL125,,108,16-18
20230225181109,T,50-51,566.5,TFBC124,,100,16-19
20230225181113,T,50-51,568.5,TFBC124,,100,16-19
20230301181027,T,47,565.0,BABLAST125,,98,16-19
20230301181030,T,47,565.0,BABLAST125,,98,16-19
20230301184441,T,46-44,544.0,YOPTF125,YOPTF130,100,16-19
20230301184444,T,46-44,544.0,YOPTF125,YOPTF130,100,16-19
20230301200819,T,48,615.0,TFXONE124,,100,16-19
20230301200823,T,48,615.5,TFXONE124,,100,16-19
20230302172016,T,45,599.5,GOMS16,,98,16-19
20230302172025,T,45,599.0,GOMS16,,98,16-19
20230302195449,T,50,645.5,BAADC130,,98,16-19
20230302195451,T,50,648.0,BAADC130,,98,16-19
20230303171817,T,45,561.5,SOHG125,,100,16-19
20230303171820,T,45,563.0,SOHG125,,100,16-19
20230303185230,T,53,579.5,YOPTST125,,105,16-19
20230303185233,T,53,579.0,YOPTST125,,105,16-19
20230303193959,T,45-42,573.5,BAVSTOUCH125,LUARUPR125,97,16-19
20230303194003,T,45-42,572.5,BAVSTOUCH125,LUARUPR125,97,16-19
20230304192644,T,48,522.5,PFBV125,,100,16-19
20230304192647,T,48,524.0,PFBV125,,100,16-19
20230307184151,T,45,610.0,TFXR3125,,100,16-19
20230307184159,T,45,610.5,TFXR3125,,100,16-19
20230308201805,T,46-44,544.5,YOPTF125,YOPTF130,100,16-19
20230308201819,T,46-44,544.0,YOPTF125,YOPTF130,100,16-19
20230309200357,T,46-44,536.5,YOPTF125,YOPTF130,100,16-19
20230309200400,T,46-44,537.5,YOPTF125,YOPTF130,100,16-19
20230311161920,T,42,589.5,GOMS16,,100,16-19
20230311161939,T,42,588.5,GOMS16,,100,16-19
20230311170447,T,50,585.0,YOPTP125,,98,16-19
20230311170504,T,50,585.0,YOPTP125,,98,16-19
20230314165659,T,45,543.0,LU4GS125,,98,16-19
20230314165702,T,45,543.0,LU4GS125,,98,16-19
20230314183447,T,55,664.5,GOMS16,,100,16-20
20230314183451,T,55,666.5,GOMS16,,100,16-20
20230317164832,T,47,615.0,TFXR3125,,104,16-19
20230317164836,T,47,614.0,TFXR3125,,104,16-19
20230318155213,T,44,600.5,BAADC130,,100,16-19
20230318155221,T,44,603.0,BAADC130,,100,16-19
20230323193631,T,46-44,545.0,YOPTF125,YOPTF130,100,16-19
20230323193653,T,46-44,545.5,YOPTF125,YOPTF130,100,16-19
20230324174736,T,55,635.5,GOMS16,,110,16-19
20230324174738,T,55,636.0,GOMS16,,110,16-19
20230324185954,T,45-42,566.5,BAVSTOUCH125,LUARUP125,97,16-19
20230324185959,T,45-42,567.5,BAVSTOUCH125,LUARUP125,97,16-19
20230325165051,T,46-44,539.5,YOPTF125,YOPTF130,100,16-19
20230325165057,T,46-44,541.0,YOPTF125,YOPTF130,100,16-19
20230325172546,T,46-44,550.0,YOPTF125,YOPTF130,100,16-19
20230325172549,T,46-44,549.0,YOPTF125,YOPTF130,100,16-19
20230325183703,T,48-46,538.5,BATEAM130,,100,16-19
20230325183706,T,48-46,537.5,BATEAM130,,100,16-19
20230328165458,T,53,659.5,TFXR3125,,100,16-19
20230328165504,T,53,662.0,TFXR3125,,100,16-19
20230328194240,T,48,562.5,BABLAST125,,100,16-19
20230328194251,T,48,561.0,BABLAST125,,100,16-19
20230329175709,T,50,655.5,TFXONE124,,100,16-19
20230329175720,T,50,655.0,TFXONE124,,100,16-19
20230330194537,T,48-46,682.5,TFXONE124,,85,16-18
20230330194552,T,48-46,684.5,TFXONE124,,85,16-18
20230331180944,T,48,629.0,TFXONE124,,98,16-20
20230331181000,T,48,628.0,TFXONE124,,98,16-20
20230331190800,T,42,557.5,GOMS16,,110,16-20
20230331190815,T,42,556.5,GOMS16,,110,16-20
20230401164802,T,48,595.5,YOPTP125,YOREXIS130,100,16-19
20230401164805,T,48,593.5,YOPTP125,YOREXIS130,100,16-19
20230401173022,T,50-48,555.5,SOHG130,,100,16-19
20230401173026,T,50-48,555.0,SOHG130,,100,16-19
20230401182406,T,42,598.5,TFXR3125,,100,16-19
20230401182410,T,42,598.0,TFXR3125,,100,16-19
20230404181712,T,47,556.0,LUARUPR125,,98,16-19
20230404181716,T,47,555.0,LUARUPR125,,98,16-19
20230404185247,T,47,555.0,LUARUPR125,,98,16-19
20230404185251,T,47,556.5,LUARUPR125,,98,16-19
20230404194201,T,46,611.0,BAADC130,,100,16-19
20230404194205,T,46,613.0,BAADC130,,100,16-19
20230405175309,T,50-48,547.0,SOHG130,,100,16-19
20230405175311,T,50-48,546.0,SOHG130,,100,16-19
20230406194122,T,50-51,570.5,TFBC124,,100,16-19
20230406194124,T,50-51,568.0,TFBC124,,100,16-19
20230408160121,T,48,573.0,SOHG125,,95,18-20
